Id,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
982,0,17.0329822088,20.2508666513,3.81050820726,6.1648653477,6.29331508673,5.10196181657,3.90322864853,4.61774542826,17.683793915,36.9704685026,26.6187793679,25.999842041,25.999842041,23.7696921065,32.5718724493,48.6512221692
983,1,19.9650123979,26.2671261689,4.39057867118,5.67124898594,5.02618753363,5.18161606612,3.67989922012,4.92499776947,28.5512216249,19.1304991418,27.89805576,26.81897272,26.81897272,34.9251232684,18.2644510035,19.7252653293
984,2,37.9257429872,25.6634703127,3.41381718339,3.28424957413,4.67270921326,4.91771604179,4.30715964731,6.49740976225,31.144221037,16.3205431032,21.9806878459,24.1537587309,24.1537587309,27.5477069546,28.8513406963,9.37026773077
985,1,24.6939859628,16.202258202,3.37536637107,5.06907779522,4.61437203363,5.83624301857,3.75385325017,5.38373258941,23.2994733872,19.6441302521,27.8842598349,34.0315602351,34.0315602351,30.0554314253,32.6303267925,19.6899147296
986,2,22.765359143,25.2005970377,5.0994184936,5.81127245987,5.47823542553,4.8951507063,4.60925019389,5.20153340606,23.5963956099,26.5358672467,20.8836658244,23.9323281006,23.9323281006,25.560829797,25.721658459,33.1419423879
987,2,20.2401877381,29.0079617454,2.92753822018,5.26457588251,5.86550898581,5.37190726866,5.12805616715,4.95285557729,28.7662229224,18.3698049158,26.2927229864,28.8272153664,28.8272153664,26.5387590788,27.7583555799,30.0437113558
988,0,28.5498406407,21.7296928694,3.26899265595,4.65962744893,5.37309455596,4.80896123937,3.87174023745,5.73065714138,23.3560056017,33.7026231483,39.8588529183,23.095935865,23.095935865,20.9506673737,26.5507897483,22.1857024189
989,2,24.9195912972,26.2924362212,4.27552211524,4.8468020137,4.66773838773,5.81039010133,4.50243595663,5.40464447754,26.7837573773,15.1919349785,33.9743607694,33.7304607929,33.7304607929,31.0155068299,30.4127075522,16.3841624081
990,0,41.7537211877,22.9544167911,3.49075916203,4.73923321337,4.5973268299,3.70713350837,3.83892099223,6.78559590744,26.5133282535,22.8381715142,20.8146719473,13.7126665122,13.7126665122,30.3120770171,26.6729877367,23.8386454546
991,2,40.0654697699,27.0549456967,3.09472347699,3.28987177786,4.81756789087,4.77565028155,4.66928438532,6.66003456457,32.1130616671,12.9681332307,18.7815529165,22.7766632749,22.7766632749,27.7672313763,31.3089648469,13.7748115451
992,2,41.0698533388,23.8184728901,5.22655822109,3.36980670137,5.76648827049,4.20001446411,5.11804624341,6.73501625612,31.3383505294,18.3352386263,31.2176720589,17.609949162,17.609949162,25.6047697383,34.6814827995,27.8504423472
993,2,8.86646052361,15.7182348239,4.16407430255,5.48452147065,5.31633429881,6.69667326046,3.86745283529,3.62726496896,19.1168667892,28.6073628673,28.5000512707,44.8152604206,44.8152604206,31.9836852555,32.8144775642,21.6687490334
994,2,31.3736950168,33.0306415572,4.30223693789,5.01675682835,5.88255892829,4.76530560513,5.00556056158,5.97195827583,25.8450349747,19.9495658328,21.612311361,22.6779651736,22.6779651736,22.9546762821,37.1666529092,40.5115390668
995,1,23.0910870167,23.6795461003,5.09435291274,6.04531729083,5.31645486677,4.43547436911,4.18602039034,5.23275048594,31.3574447397,14.2758507644,27.5353576063,19.6432605423,19.6432605423,21.7781687104,16.4886609401,29.1298865554
996,2,22.687256822,26.9207031333,4.18070845287,4.89891610385,5.36504346425,5.42098195489,4.79619967726,5.19402035551,26.2515356753,24.3624361646,22.3568063392,29.3568730185,29.3568730185,20.5795428603,26.4830944518,20.6449354135
997,0,36.0973088978,24.7502786836,3.98086459645,5.26509515581,4.64839028686,4.82100039455,3.59045688486,6.35514748289,28.3692247911,6.72692988887,23.8637254268,23.2118724676,23.2118724676,24.5317023571,34.7703203623,31.3676274333
998,0,28.4011734696,25.6113512445,5.32835860398,5.70457379722,6.24684355515,4.32288254502,4.49571863135,5.71767121309,19.495380119,34.0405494857,26.6836798149,18.6571411614,18.6571411614,21.8876046772,36.2873463454,51.5364347151
999,1,28.7532914493,27.6787587824,4.20561868502,4.05812524085,4.50183645295,5.93439661162,4.62408318209,5.74838082252,26.3531290645,16.4149967304,27.1132088376,35.1868908073,35.1868908073,24.6522645668,34.1329685497,11.3159494469
1000,2,44.7810476012,24.4660414648,3.4548321483,3.65488483998,4.94359993925,3.94513512069,4.1891465345,7.00511514771,32.1461467055,13.8953671384,26.0151911422,15.5339187838,15.5339187838,30.1041016715,30.5412059159,20.8630139366
1001,0,23.9779705186,33.6383820672,4.72189896487,4.9044672331,5.21150993762,5.20305917718,4.15220966175,5.31681870577,21.4375807727,35.9717815419,26.5727394229,27.0416524645,27.0416524645,30.8030568307,25.3792608451,19.3340127027
1002,1,30.5127514268,28.949854607,3.31359965655,4.62431934439,5.82206993292,5.72788534408,4.98123235652,5.89943574066,28.2079205267,5.30663566468,28.5488406569,32.7784981782,32.7784981782,24.1645455406,48.0891445414,41.0667793363
1003,1,23.8670447117,30.9521679353,3.17018464194,5.73922741253,2.69323763314,5.97841774582,2.99613794115,5.30637685649,20.7953295673,17.9249795839,32.004417895,35.7113064068,35.7113064068,21.2645634986,26.0236869116,8.79834293816
1004,2,26.7431239613,10.2221445797,4.13350076429,4.5467130784,5.91099193606,5.14897670324,4.58802951957,5.57079119989,32.391023787,12.9248220757,26.6227177383,26.4817887538,26.4817887538,19.4667147721,30.4146218354,28.2550582774
1005,2,37.4583707191,21.5382885817,4.28913522771,4.19970658309,5.60347935784,4.50632928105,3.34125986234,6.46134361805,25.7815080498,23.9722350691,25.1093164872,20.2768312525,20.2768312525,30.7407465609,36.6562928714,32.0907624004
1006,1,25.4783955419,18.4366740718,4.07767452702,5.65887560398,4.7439395933,6.30989709167,4.27233608415,5.45609623937,20.3061281393,8.04810693374,22.9184639632,39.7846289707,39.7846289707,20.7051305563,49.1050286269,38.7436910727
1007,1,19.5126265525,22.3761769179,4.10815679056,6.09111106176,4.6882511542,4.86203837158,4.07957666253,4.87885408512,28.4307277303,20.0495196412,17.3599633141,23.60924479,23.60924479,24.2522667405,12.2034628138,18.1539273817
1008,1,22.3531537722,28.6894606121,4.46244067036,5.56033203812,4.74067283721,5.92773013014,4.85979234181,5.16175787921,21.7159194948,18.4370581996,22.268006881,35.1078121591,35.1078121591,16.3242534448,34.9720510154,26.9155548029
1009,1,19.5485046366,26.9264591509,3.58005999684,5.98281715262,2.80351344025,5.8854662811,4.46338900546,4.88252959725,19.7117937674,24.8972043499,30.2975599474,34.6085410092,34.6085410092,24.0375117633,19.342128224,5.94447871758
1010,2,30.775649901,27.7244223893,4.51891407035,4.99020077081,5.5344311589,4.92043982707,3.7200519926,5.92167548354,24.7870246572,21.7748947654,22.9061592692,24.1805557551,24.1805557551,32.6756849796,35.0981748435,34.3431381368
1011,1,17.0430455137,25.0336507237,3.56721918682,7.09982957868,4.98244117618,4.45737144267,3.64810083908,4.61883493374,24.1982152148,22.2636462574,24.0226942914,19.8379878412,19.8379878412,24.3808038789,13.7723080347,36.2077371836
1012,0,41.9732750239,31.1023079876,4.29558238227,5.36873726982,4.96030277117,3.73310854419,2.94761235848,6.80175460123,28.73422507,9.72201117195,27.7743767468,13.905927066,13.905927066,22.5337841514,33.4080466749,39.0992055662
1013,1,23.3232083296,31.6587712624,4.4714337102,5.79654079636,4.88775910142,5.34594987345,4.90537502826,5.25488334419,24.3409419642,18.5069799278,30.5503047943,28.5490077127,28.5490077127,29.7056079466,28.0414684243,28.1130572863
1014,0,30.8183949475,22.4041964276,4.15160377291,4.89488633117,3.18382402921,5.3805090268,3.55855426724,5.92528358637,28.7313615608,11.7688813234,23.8693983191,28.9197050507,28.9197050507,24.3737072333,21.7762403771,3.37944896835
1015,2,39.0521903637,20.5658109558,2.73097732404,3.6995513547,5.03368669373,4.39532884905,4.16523913381,6.58352344836,29.4927777902,21.4425612914,30.2085213257,19.2887433546,19.2887433546,28.051154134,28.5723094744,17.1908882962
1016,1,23.9985639565,27.0634873886,3.93016338911,6.3113834218,3.94312222834,4.67368038736,5.06703347115,5.31875498476,22.5908841732,26.0469765598,21.3285242626,21.8131160265,21.8131160265,19.8541902575,14.9943918848,19.3584782118
1017,0,37.2521741215,28.9228709448,3.59496658755,4.94315338559,4.46650668924,4.32324914417,3.36620596412,6.44536769726,27.2234586219,18.4739379161,24.6135670368,18.6603108259,18.6603108259,26.927938929,26.5076088621,21.6869466558
1018,2,22.4070428151,19.4395719342,3.68941031192,4.3404855192,5.60387254137,5.91062942424,3.85546215848,5.16697527055,25.2576155127,23.5468087904,26.0314507228,34.905367854,34.905367854,33.5632562191,34.6864860767,22.031843627
1019,1,30.281091053,19.0120404474,4.70990488713,6.39266004116,5.52546807888,3.52354642337,3.88126779939,5.87976884617,29.3084180813,13.4347380962,31.1285277571,12.3852070609,12.3852070609,21.0276748339,22.7884010787,45.3392698532
1020,1,26.3827660182,30.9138036329,4.83073586069,6.33927165221,5.34224831512,4.24483040633,4.28175993045,5.53835324349,26.6996157229,17.0335233648,21.9681295362,17.9884128418,17.9884128418,22.2426392137,23.6996388755,40.3341409382
1021,2,27.799236763,35.3167295698,2.81304936133,5.77494245037,5.25913454898,4.16714399614,4.35305150138,5.66478838037,24.1965479502,28.9796043538,32.9254494539,17.3349167478,17.3349167478,29.9682013209,21.3088195469,30.972884749
1022,0,33.6866056186,20.9400120027,4.2551743263,4.35751894318,5.46484406365,4.39263077355,5.27900431319,6.16256409703,25.9649882066,29.6062666831,18.5465402391,19.265032776,19.265032776,34.610765669,27.7483984788,24.2053096265
1023,0,38.3084855029,23.3408524194,4.14749025041,4.599301614,4.76774577901,4.86526034392,4.74878579762,6.5267967744,31.2872858706,4.17475527768,40.3278059288,23.6405858774,23.6405858774,30.0836243177,35.4598994341,26.6841717883
1024,2,14.8561917011,23.6957008443,4.29028382248,5.39180051224,5.5702838266,5.97016850161,3.96684285231,4.37570363856,24.8759083406,22.8945404903,30.4918128117,35.6127396008,35.6127396008,36.6488687549,28.3469393953,24.776262373
1025,1,23.7521104334,20.682235512,4.48307741066,6.52284430886,5.87353183162,4.12959487453,3.72437714002,5.29553595634,29.6601586289,12.5799207546,18.6342874118,17.023381491,17.023381491,28.2666466171,23.3200695758,47.3884306231
1026,2,34.7109544619,28.9302503153,4.02618477386,4.87020620339,5.57567447395,3.9016966167,4.01681563035,6.24512170364,30.4991113737,19.5875724994,22.0030436448,15.1930641521,15.1930641521,25.2264971244,25.1744234473,30.1572806676
1027,1,29.03848861,22.8298104863,3.79778817207,5.69205613221,5.31680907856,4.15715635094,5.23796689165,5.77313426497,32.7348720328,11.0428451177,25.2584339821,17.2517765895,17.2517765895,22.1190288257,20.1309961386,30.4403912033
1028,0,41.0406461507,12.789124881,4.14708180462,5.60644096269,6.25176818255,3.26235327046,4.84780450899,6.73284759831,22.5175359499,22.7282497164,21.4687968753,10.6127765245,10.6127765245,22.9007460511,43.7512826309,63.2832414447
1029,2,22.6244942531,23.0598192387,4.42977777447,4.98309648088,5.19186374368,5.73961741421,1.9894955168,5.18797502736,23.9232508078,23.0464557241,31.5185628385,32.9130357248,32.9130357248,23.0739469829,31.7305773074,22.7702892425
1030,2,39.690731787,24.8843949022,4.07767485574,3.47334493708,5.65936254321,4.03175489859,3.51370615649,6.63184155558,30.5977861729,23.4858483385,25.0909237049,16.2248752256,16.2248752256,26.0393728038,29.6166825719,23.4684896784
1031,2,29.1204218019,17.2613031673,3.43316483749,5.32661042508,4.80875648216,4.97487249668,1.91351623627,5.78022598462,25.6888271533,19.190505641,22.6797524881,24.7191840216,24.7191840216,27.2161703239,27.7966208674,24.9385301879
1032,1,22.5755921131,21.2247463974,3.93341602747,6.17126283379,4.87681932353,5.19971294302,4.83438635575,5.18325985693,22.0846314968,21.4368148069,22.8194498952,27.0068423531,27.0068423531,20.7412063601,27.6124486147,32.5734549495
1033,1,25.8649300985,25.6437897392,4.53582595313,5.66395567742,4.62486169479,4.70214179299,3.83963660212,5.49140425847,27.4316725682,20.7765203565,20.3030487478,22.0799651047,22.0799651047,29.7794769899,17.773924395,19.2722536011
1034,0,38.9414903948,23.3876280736,4.15888636062,4.90366652616,5.52913975073,3.97917680391,4.42021324936,6.57511072349,23.172395864,26.7527797347,26.2220253321,15.8036757001,15.8036757001,21.5876577844,36.0094122735,39.457642596
1035,2,24.1270936129,20.3042655309,4.02192671809,4.20093445933,4.65702208732,5.96275340754,4.20675341066,5.33082397423,26.4671997342,20.9595779683,18.4981611666,35.5242558625,35.5242558625,10.6227672888,28.551927179,7.76584580207
1036,0,23.7572819893,30.0227728575,3.12556384755,4.91441974295,5.42330791722,5.13595470055,0.0,5.29602422773,24.4757269107,30.6901113661,27.7837391427,26.3478583494,26.3478583494,21.5573424265,24.8764642278,21.3340794446
1037,2,18.4965703041,30.1974634555,2.5788158359,5.1301285397,5.84515902718,5.61427487271,3.26718002653,4.77358994212,28.992065647,18.0550032613,24.5671496331,31.4899100097,31.4899100097,18.5581540487,27.8622809165,27.0006839556
1038,0,30.4292203086,21.5774182812,3.64759191562,5.23250487516,5.41353994498,4.6329034881,4.26791291062,5.89235190225,17.1670902684,39.312764782,28.9708706912,21.4336223934,21.4336223934,24.8169535478,33.1824982179,34.6790495092
1039,2,29.4307092469,23.9845345165,3.87520354686,3.73549001601,4.88276053947,5.71111704227,4.07217412554,5.80700438077,26.3369341141,21.6060879052,27.9317996938,32.5866855338,32.5866855338,20.7550534009,33.0148710425,11.9914241142
1040,2,27.2957652935,26.2734254143,3.54130121757,4.03769726885,5.19510131491,5.01278251454,4.01318287807,5.62017401198,27.0470642617,31.6540024222,23.6527867602,25.0978162013,25.0978162013,16.4848418175,21.3093261762,9.76132357649
1041,1,26.0806518742,31.6093104309,3.13221762812,5.59388325394,0.95313624513,5.38473863062,5.01739282626,5.51101102391,26.6131560358,16.5793919996,22.8463022768,28.9652377834,28.9652377834,24.7818743664,10.0839254184,-7.94199304012
1042,2,32.4037311361,30.2442927033,4.38779457502,4.5097707679,5.30166122019,4.86940546475,4.61778884079,6.05758382257,29.1748289391,17.0430932445,26.4941817863,23.6809372434,23.6809372434,29.3158999117,30.5170551225,24.5761131574
1043,1,20.5773014764,28.081756603,4.39145876931,5.32927389656,5.27474808757,5.08419425947,5.26526447386,4.98677171202,32.2423009006,16.1241696164,27.923071645,25.8188589313,25.8188589313,25.833343451,16.5349198383,17.3435896031
1044,1,22.2169591311,26.773303147,4.54693127463,5.89376223291,5.1647880309,4.64214983272,4.64470697439,5.14854831603,30.2699203174,17.2703975034,24.1829922065,21.5193827327,21.5193827327,32.472292794,15.8603353378,24.3557177058
1045,1,14.3359380503,28.4865289881,4.18334774059,6.51636608282,6.04630604982,4.74546543882,3.43205144045,4.31584623008,32.1491646545,12.9008519687,21.9928768728,22.4892698944,22.4892698944,31.3640128995,16.5475056725,38.9811254221
1046,1,20.9452492422,20.7044903622,4.90734859742,6.12534760232,3.69842010277,5.59699164564,3.89117842899,5.02352862773,20.3779592303,23.4102625171,26.8178710388,31.2961431446,31.2961431446,25.9096356676,22.6051176221,17.0681250951
1047,2,43.8527955619,18.6698778371,2.86484746099,3.76833540329,5.83365708195,4.02689407795,4.15846148429,6.93854352103,30.5759683209,14.4741284297,23.6526545453,16.1857035783,16.1857035783,20.3385978046,39.9101077244,37.0401342382
1048,1,14.123369431,19.4781564094,3.43283835342,6.37315758193,4.72526348086,4.97144284441,4.02653657178,4.29114903754,28.4747860269,22.2780573013,13.008306188,24.6850716185,24.6850716185,20.9547683916,6.85552896757,15.8206484016
1049,1,27.9406987901,18.3990488788,4.75922906797,5.22479638245,4.73634174938,4.34178431577,3.3373948983,5.67726073221,31.7311817001,19.3399338501,23.3654208821,18.820918708,18.820918708,22.0762063986,12.7642419227,13.1252613194
1050,2,27.0480205462,24.1803012122,4.03866139408,4.72433726108,5.60734770945,4.74823510234,3.98512882195,5.59808995798,30.7049606046,20.8495048602,28.0914509619,22.5155642504,22.5155642504,20.8485979809,22.9567965905,22.3174159489
1051,1,40.7369453004,21.9934778347,3.06349008047,5.97121323244,5.18800414767,3.36564625915,4.66866620421,6.7102560258,25.1747560821,14.4648415719,20.1898522805,11.297402405,11.297402405,30.4394043686,34.5027130568,49.5076243997
1052,0,38.9459748613,28.7241333362,4.98229283912,5.56073867137,5.20002722011,4.20149719651,3.63979169443,6.57545173298,25.6061824692,11.8768056005,27.2291988405,17.6224063555,17.6224063555,33.0386432644,38.7137430969,45.3020964804
1053,0,41.2331876275,24.4837690444,4.28794247315,4.78293718374,4.96215548958,4.28249100488,4.4670019279,6.74713111321,27.5718555068,13.1560703469,16.8465128556,18.3095568701,18.3095568701,30.1916875831,36.1820922097,33.2695159809
1054,1,17.2747127828,30.1074709249,3.72157100597,6.60612466904,4.43793279094,5.68022060227,3.80458720168,4.64384575693,14.8434671452,30.3205313552,34.2178872334,32.2347337537,32.2347337537,21.0821865104,28.8865664574,32.038530925
1055,1,22.514497935,19.4848432866,4.89717402756,6.13847317107,4.58027332559,5.49150710914,3.49410454037,5.17736309007,21.5607493639,18.7877674165,32.0741268912,30.1264779931,30.1264779931,22.7219650253,29.8678324044,30.3927664588
1056,0,26.021209027,28.5506388253,3.18719053179,4.56355056928,5.89035975456,4.76097204887,3.67099884271,5.50561528427,29.7264838532,25.2072474516,38.0623945067,22.6366825134,22.6366825134,24.2908452434,23.8737970376,23.903505259
1057,1,27.3476859243,22.888301151,4.86390935557,6.79045804141,4.56090962831,3.85412462521,4.39620470672,5.62479124552,23.9711909917,20.7939923147,27.0838737862,14.8241042899,14.8241042899,21.5433635766,17.6195145175,36.1830036713
1058,1,17.6966274789,28.5429717099,4.3185045217,6.28452340156,3.24141278294,5.93144058538,3.89139371323,4.68905300784,20.2593400236,20.9374548012,21.6750124192,35.1518150812,35.1518150812,21.2296510618,21.35702948,13.0363813402
1059,2,35.2415980108,24.7407528604,3.33039599971,4.09772436877,5.74238238571,4.89950497204,3.58650640797,6.28746281438,26.033025905,21.6998331324,32.1659505031,23.9749766344,23.9749766344,26.074802812,39.5765780376,32.9703561823
1060,2,18.3222511122,30.2731390355,4.06954131618,4.2892125394,6.2079945097,6.18957058661,4.03642803024,4.75529617833,26.7112931979,20.5435641647,24.222725278,38.2806117099,38.2806117099,22.6785433295,38.7496656405,28.6986550999
1061,1,29.0615063976,16.5204276121,4.09599079533,5.40499386674,3.8255803257,4.86794450866,3.4145534725,5.77512744699,31.1135787452,10.8044588707,30.3076300626,23.6667114027,23.6667114027,28.6453243857,16.6014304635,10.0720548183
1062,2,26.1411686996,28.7301009538,3.61735466065,6.23323941663,5.08981464925,3.62077911031,3.82065164644,5.51649882906,22.0547341424,36.4290690785,25.1237202113,13.079869029,13.079869029,24.7485910797,13.9758029602,30.1831257793
1063,2,25.5871308398,23.7884956132,4.98874362541,5.10158782722,5.05684474912,5.4109637652,4.09280843617,5.46605172599,25.4518524184,20.1275875563,29.0847153061,29.2483565316,29.2483565316,21.0297708353,29.872559515,23.5970840632
1064,0,37.8227933237,22.3185859227,3.75134874438,4.26567572491,6.13161356359,3.5107799128,3.39743931941,6.48948256451,24.1405187348,37.1791995501,30.0287669488,12.2954032594,12.2954032594,19.7240459757,31.1969956495,36.4691000989
1065,0,40.8594226241,12.6287911258,5.27070383954,4.20096681782,4.09037692632,3.878267284,4.13854158072,6.71937595729,21.5060690615,38.6715382733,17.6863394384,15.0107847894,15.0107847894,31.2859498212,22.2286108357,10.3598761643
1066,2,41.1802041246,35.7428962738,3.6191732245,4.6142236253,5.35461625109,3.97919721355,4.04240644985,6.7432035974,23.9247169161,25.433802739,30.8572627141,15.8038381276,15.8038381276,28.8311798999,36.2856326358,35.8591726036
1067,1,9.54700056613,24.9033002936,3.83682205781,6.7097370383,4.6090573325,5.25160988368,3.36178500424,3.7198912884,25.5660537584,25.7280807015,30.9434463881,27.5492340336,27.5492340336,26.6003514256,6.08874648632,16.3277999159
1068,0,38.7421065115,26.4263765604,4.30098213873,4.61992323524,5.845649205,3.80972129249,4.32707807696,6.55993118431,28.6142542101,20.5090275195,28.1200412691,14.4838039897,14.4838039897,25.5629864155,33.2644282982,38.2368430114
1069,0,35.7590885547,29.2120019697,4.46507620213,4.81625970236,5.1434050574,5.05614264264,4.35517437813,6.32848158614,25.776511032,13.0272903976,23.979714759,25.534406086,25.534406086,20.6440371853,40.7414909918,34.5770592655
1070,1,21.9300074494,32.2050001021,4.17002038473,5.79499041685,4.58764675685,4.91327572695,4.36052344865,5.12060524555,27.7977662402,21.1473323195,29.0367481668,24.1101060324,24.1101060324,15.6392734871,14.5667272336,16.0759193921
1071,2,33.2540410445,9.1614453579,3.51784900176,4.70170865898,5.81129472129,4.62306801421,4.06892162315,6.12736743438,27.0308616737,20.4995728681,20.1040338862,21.3425855273,21.3425855273,22.6719834614,35.3260777104,36.1912651122
1072,2,34.3020247454,31.9973069579,3.66144798406,4.09481987728,5.69973705128,4.89635119618,4.46464903669,6.2122954998,27.2470289486,20.8461927689,21.167549104,23.9440826996,23.9440826996,25.994111858,36.964678315,30.2068908267
1073,1,23.7652023812,30.4197011826,3.90624064305,5.35483083887,4.67130292405,6.0240448386,4.50557702784,5.29677194266,24.9784743137,10.6795818859,38.7561790836,36.2589438808,36.2589438808,30.3050545432,36.1472346464,25.1495849595
1074,1,28.3599392723,32.424562009,4.37602120642,6.2208878597,4.28745596843,4.17137373541,3.91836639544,5.71406421942,24.9775562932,22.304833191,26.4183832874,17.3701865038,17.3701865038,21.983802865,16.5626773495,24.912035107
1075,1,26.2985577567,26.1138737749,4.01610009453,5.87029401057,4.78045466247,4.3295609963,4.37827581876,5.53074573526,29.7801977761,17.5897498156,23.1129433189,18.714926084,18.714926084,26.6884837473,14.9889113243,22.2403896726
1076,2,16.116014859,24.4703833346,4.43908649874,4.56613319026,5.61614434952,6.54639184809,4.49438070184,4.51736709715,24.279095182,20.3376963659,28.2236788431,42.825073892,42.825073892,28.6694942165,38.033381434,22.2199062535
1077,0,37.5225930603,20.5294420171,2.3645797618,4.69618889887,4.99168181234,4.48237400049,4.27918166895,6.46631144407,23.8999188441,24.2746580254,25.7964861232,20.0615043436,20.0615043436,21.0967527481,33.6921400726,28.7007069327
1078,0,34.0403107071,21.7009700515,4.07927539351,5.85856164898,4.82854600967,4.67692165571,3.08167952351,6.19119546926,24.8088315739,11.16966789,25.1953400141,21.8434238369,21.8434238369,29.8315892255,35.725834417,40.2130145644
1079,0,33.6575097695,23.6301294978,3.63757444246,4.88710488757,5.52116430485,4.40589466471,4.54754907676,6.16020295127,23.8416426099,27.9933807314,28.7290700431,19.3817354598,19.3817354598,22.861780346,32.0844759573,33.2186415796
1080,0,41.2472913597,27.5914326067,3.90409918394,3.84179776302,5.04287193627,3.94081282029,4.28030031357,6.74817619739,22.8295101794,36.1739970512,14.9850862161,15.4998333478,15.4998333478,27.3922246034,29.5620197325,20.8179195009
1081,2,24.7547581581,25.5429900962,4.03910345953,4.87668722772,5.70946639225,5.04158823817,4.63364917388,5.38937369176,33.0079120172,13.2877203662,26.524491135,25.3874396265,25.3874396265,26.0226323378,24.5924283015,24.60390555
1082,0,38.2765777158,24.6584009548,3.6078431733,3.52166530226,6.24994646825,3.34053350726,4.25434431658,6.52435194845,28.7673200971,35.3461513182,32.2512180904,11.1289917764,11.1289917764,25.9245480637,26.3860173523,28.5763695985
1083,0,37.6159370494,25.7978681847,4.71301863952,4.8489036764,4.60285055302,4.68499439441,4.62813500112,6.47352513557,27.8651370874,12.3828918947,24.3401066416,21.919000139,21.919000139,29.3217392637,32.7226124809,25.8116080735
1084,2,14.0876332422,17.6261229974,3.92540743368,5.56926849469,5.5428797149,6.05006684533,3.89793322686,4.28698307363,24.12060884,21.9088758331,28.6081720192,36.5731364963,36.5731364963,27.1956595263,29.6686920345,27.0101248393
1085,1,25.5882171002,25.0866191232,4.77980821984,5.42421870139,4.86666467001,5.40741748503,3.62722067053,5.46615108935,21.6553473566,24.3160784333,18.3210604853,29.2099915207,29.2099915207,17.6304047319,31.4621250476,26.6103641745
1086,1,26.2909803949,22.5416505775,4.50771656451,4.59095230095,5.89377918452,5.23790998125,4.91786602013,5.53006067112,30.7377263098,15.0733324439,21.0166987748,27.4055286349,27.4055286349,23.2526240747,31.7726879618,29.0450825405
1087,1,15.9208032601,18.1589221112,4.26624859779,6.98192210324,5.52052075639,4.98274226664,4.57899183153,4.49570838595,16.624905448,32.2109950988,31.8132230369,24.7975481591,24.7975481591,40.4639593115,26.8704815364,47.4351560235
1088,0,35.3505774154,27.7221770741,3.75024205385,4.78064774049,3.81492218617,4.85561884676,5.30022986241,6.29612325537,27.7946933407,15.5333973602,21.3081736548,23.5468620483,23.5468620483,17.3818030264,24.8892244402,11.7750657557
1089,2,14.7159000299,25.2374975336,3.35864701411,5.58103869305,6.49705984633,5.63549779092,4.22109236067,4.35964340988,31.1299433029,11.8484881508,28.1605811808,31.7286630147,31.7286630147,17.0817224009,31.0666753911,40.5364847758
1090,2,43.5626335466,25.8121067431,3.89238061113,3.93480075742,5.84995459839,3.51554734766,4.38104378887,6.91760248771,36.9311412554,6.60461693096,29.2816933157,12.3289008169,12.3289008169,27.1354752938,31.7528923252,33.5911483349
1091,0,29.5499111491,24.3021058823,4.59969621443,4.87239698912,5.8669275989,4.40405344628,3.5092818678,5.81725895766,21.1219561466,39.000407661,24.3981825389,19.365514421,19.365514421,25.5113133973,29.4744077044,32.9829091598
1092,1,34.6079053555,25.2683984099,4.1256382434,5.41978325718,3.9033978392,4.14136076232,4.19328098248,6.23686587854,26.5644734014,21.4720302216,20.6614539927,17.120696627,17.120696627,21.2982075794,18.1746505773,15.7579518025
1093,0,38.249166181,24.8814181235,4.58107838919,5.53118816919,4.54671409264,4.26890778201,3.25259060257,6.52225090076,25.9588729716,13.0281179894,26.0976630782,18.1934013146,18.1934013146,27.7121765661,32.2024353651,33.7805510557
1094,0,42.9298937839,23.1089783922,4.33998047884,5.93061014119,5.68377199537,3.35968321493,4.28040120183,6.87171626417,24.5374383643,11.9494521755,31.1476232826,11.257298968,11.257298968,32.9952245407,43.209118007,61.3524854774
1095,2,36.2095788563,27.4184928861,4.18124918131,4.38616918726,5.76735861554,4.57279452684,4.30932194523,6.36397434687,30.4103476082,13.3793385658,30.5662876974,20.880277448,20.880277448,25.5773123776,36.3424769279,34.8076977547
1096,1,38.9550615248,23.4036359361,4.0667967631,6.21915051707,4.71314869022,2.89263704802,4.05323827282,6.57614265023,26.1307345385,17.3215591438,32.0488705597,8.3371767549,8.3371767549,26.5930464826,23.6967338845,40.4292933271
1097,0,26.5958345752,22.0691398599,4.33322550724,5.92617152025,5.77881694898,4.78965876495,3.04883602383,5.55755568633,18.6433257978,30.0784906821,28.5813097004,22.9106587479,22.9106587479,27.7984305899,36.5473988133,47.4796901706
1098,0,35.8277607199,26.0186438599,4.52547698899,3.05161487069,5.62902096012,4.20439034533,4.35812122169,6.33390490545,35.8172976725,19.8125741415,22.6338869455,17.6467258392,17.6467258392,20.2971269066,21.2748558373,12.1664225989
1099,0,27.8713169176,24.6371593462,3.05750494517,5.028575747,5.61976484242,4.77439058096,3.20100084425,5.67114693417,24.3472542454,28.5778554798,17.6412734961,22.7646330828,22.7646330828,33.2027100746,29.0333319631,30.2665042559
1100,2,30.219643623,34.1342109049,4.91904208633,5.20801415023,5.32417716316,4.42757385458,4.0730669311,5.87454119523,25.3808128004,26.4910097015,28.5514558666,19.5732379011,19.5732379011,18.5376453336,25.7066408551,28.594435238
1101,2,26.4654656189,25.7647806187,4.2406366675,5.09971053485,5.80962303604,4.79988128117,4.27196188556,5.54581430002,26.2726843824,25.1606464708,24.46440066,23.0086879766,23.0086879766,28.2327852826,28.6658320027,32.206656347
